source,target
61997CJ0310,61973CJ0015
61997CO0151,61973CJ0015
61976CJ0050,61973CJ0034
61977CJ0094,61973CJ0034
62000CJ0253,61973CJ0034
62010CJ0004,61973CJ0034
62010CJ0539,61973CJ0034
62012CJ0394,61973CJ0034
61996CJ0069,61973CJ0036
61981CJ0267,61973CJ0037
61987CJ0051,61973CJ0037
61990CJ0260,61973CJ0037
61994CJ0036,61973CJ0037
61994CJ0126,61973CJ0037
61998CJ0109,61973CJ0037
62005CJ0173,61973CJ0037
61976CJ0089,61973CJ0039
61980CJ0132,61973CJ0039
61982CJ0314,61973CJ0039
61983CJ0001,61973CJ0039
61973CJ0041(01),61973CJ0040
61978CJ0209,61973CJ0040
61980CJ0172,61973CJ0040
61986CJ0247,61973CJ0040
61992CJ0049,61973CJ0040
61992CJ0051,61973CJ0040
61992CJ0199,61973CJ0040
61992CJ0235,61973CJ0040
61993CJ0266,61973CJ0040
61995CJ0007,61973CJ0040
61995CJ0359,61973CJ0040
61996CJ0035,61973CJ0040
61999CO0497,61973CJ0040
62000CJ0338,61973CJ0040
62004CJ0095,61973CJ0040
62004CO0111,61973CJ0040
62005CJ0217,61973CJ0040
62008CJ0008,61973CJ0040
62008CJ0280,61973CJ0040
62012CJ0382,61973CJ0040
62013CJ0618,61973CJ0040
62014CJ0023,61973CJ0040
61973CJ0040,61973CJ0041(01)
61981CJ0092,61973CJ0051
61984CJ0284,61973CJ0051
61985CJ0379,61973CJ0051
61988CJ0293,61973CJ0051
61982CJ0084,61973CJ0120
61982CJ0324,61973CJ0120
61983CO0171,61973CJ0120
61990CJ0312,61973CJ0120
61990CJ0354,61973CJ0120
61992CJ0278,61973CJ0120
61993CJ0044,61973CJ0120
61997CJ0295,61973CJ0120
61998CJ0099,61973CJ0120
61998CJ0332,61973CJ0120
62012CJ0284,61973CJ0120
62013CJ0667,61973CJ0120
62015CJ0076,61973CJ0120
61982CJ0084,61973CJ0121
61998CJ0099,61973CJ0121
61982CJ0084,61973CJ0122
61998CJ0099,61973CJ0122
61984CJ0209,61973CJ0127
61993CJ0319,61973CJ0127
61995CJ0282,61973CJ0127
61996CO0059,61973CJ0127
61999CJ0453,61973CJ0127
62007CJ0049,61973CJ0127
62012CJ0351,61973CJ0127
62016CJ0066,61973CJ0127
62008CJ0301,61973CJ0130
62008CJ0533,61973CJ0130
62009CJ0132,61973CJ0130
62011CO0466,61973CJ0130
62012CO0134,61973CJ0130
62014CJ0117,61973CJ0130
62014CO0451,61973CJ0130
62015CO0520,61973CJ0130
61979CJ0035,61973CJ0131
61981CJ0213,61973CJ0131
61984CJ0199,61973CJ0131
61973CJ0153,61973CJ0134
61982CJ0084,61973CJ0141
61998CJ0099,61973CJ0141
62006CJ0210,61973CJ0146
62006CO0525,61973CJ0146
62014CJ0567,61973CJ0146
61982CJ0129,61973CJ0148
61982CJ0190,61973CJ0148
61982CJ0343,61973CJ0148
62000CJ0378,61973CJ0148
62010CJ0559,61973CJ0149
61976CJ0011,61973CJ0150
61977CJ0061,61973CJ0152
61988CJ0175,61973CJ0152
61991CJ0111,61973CJ0152
61991CJ0330,61973CJ0152
61993CJ0279,61973CJ0152
61994CJ0151,61973CJ0152
61994CJ0237,61973CJ0152
61994CJ0278,61973CJ0152
61998CJ0195,61973CJ0152
61998CJ0411,61973CJ0152
62001CJ0285,61973CJ0152
62003CJ0147,61973CJ0152
62003CJ0209,61973CJ0152
62004CJ0258,61973CJ0152
62005CJ0392,61973CJ0152
62009CJ0155,61973CJ0152
62013CJ0270,61973CJ0152
62013CJ0512,61973CJ0152
61979CJ0049,61973CJ0153
61984CJ0253,61973CJ0153
61979CJ0052,61973CJ0155
61981CJ0271,61973CJ0155
61984CJ0311,61973CJ0155
61989CJ0260,61973CJ0155
61990CJ0041,61973CJ0155
61990CJ0179,61973CJ0155
61992CJ0393,61973CJ0155
61993CJ0023,61973CJ0155
61994CJ0017,61973CJ0155
61995CJ0242,61973CJ0155
61996CJ0055,61973CJ0155
62001CJ0006,61973CJ0155
62017CJ0171,61973CJ0155
61979CJ0808,61973CJ0158
61986CJ0109,61973CJ0158
61989CJ0155,61973CJ0158
62008CJ0120,61973CJ0159
62011CJ0131,61973CJ0159
61982CJ0199,61973CJ0162
61973CJ0146,61973CJ0166
61993CJ0422,61973CJ0166
61995CJ0261,61973CJ0166
62008CJ0379,61973CJ0166
62009CJ0173,61973CJ0166
62010CJ0188,61973CJ0166
62013CJ0112,61973CJ0166
61978CJ0159,61973CJ0167
61984CJ0209,61973CJ0167
61988CJ0009,61973CJ0167
61989CJ0307,61973CJ0167
61990CJ0058,61973CJ0167
61990CJ0351,61973CJ0167
61992CJ0431,61973CJ0167
61996CJ0389,61973CJ0167
61997CJ0224,61973CJ0167
61997CJ0365,61973CJ0167
62001CJ0020,61973CJ0167
62002CJ0394,61973CJ0167
62004CJ0251,61973CJ0167
62006CJ0445,61973CJ0167
62008CJ0382,61973CJ0167
62009CJ0017,61973CJ0167
61985CJ0310,61973CJ0173
61985CO0067,61973CJ0173
61991CJ0072,61973CJ0173
61992CJ0387,61973CJ0173
61994CJ0039,61973CJ0173
61994CJ0241,61973CJ0173
61997CJ0075,61973CJ0173
61997CJ0251,61973CJ0173
61998CJ0480,61973CJ0173
62004CJ0393,61973CJ0173
62015CJ0656,61973CJ0173
62015CJ0657,61973CJ0173
61981CJ0135,61973CJ0175
61987CJ0193,61973CJ0175
61987CJ0193(01),61973CJ0175
62003CJ0160,61973CJ0175
61984CJ0128,61973CJ0176
61985CJ0279,61973CJ0176
62006CO0237,61973CJ0177
61981CJ0104,61973CJ0181
61983CO0118,61973CJ0181
61986CJ0012,61973CJ0181
61989CJ0192,61973CJ0181
62005CJ0431,61973CJ0181
62008CJ0301,61973CJ0181
62008CJ0533,61973CJ0181
62009CJ0240,61973CJ0181
62010CJ0366,61973CJ0181
62011CJ0335,61973CJ0181
62012CJ0363,61973CJ0181
61979CJ0054,61973CJ0183
61989CJ0265,61973CJ0183
61978CJ0168,61973CJ0185
62006CJ0161,61973CJ0185
61984CJ0157,61973CJ0187
61991CJ0078,61973CJ0187
61993CJ0058,61973CJ0187
61997CJ0113,61973CJ0187
61980CJ0151,61973CJ0188
61986CJ0111,61973CJ0188
61987CJ0343,61973CJ0188
61979CJ0094,61973CJ0190
61970CO0040,61973CJ0192
61984CJ0019,61973CJ0192
61989CJ0010,61973CJ0192
61976CJ0095,61973CO0133
61976CJ0095,61973CO0133(01)
61975CJ0126,61974CJ0001
61977CJ0065,61974CJ0002
61983CJ0107,61974CJ0002
61987CJ0305,61974CJ0002
61988CJ0003,61974CJ0002
61989CJ0306,61974CJ0002
61990CJ0058,61974CJ0002
61993CJ0046,61974CJ0002
61995CJ0057,61974CJ0002
61995CJ0070,61974CJ0002
61997CJ0114,61974CJ0002
61998CJ0355,61974CJ0002
62003CJ0451,61974CJ0002
62005CJ0393,61974CJ0002
62005CJ0404,61974CJ0002
62008CJ0047,61974CJ0002
62008CJ0050,61974CJ0002
62008CJ0051,61974CJ0002
62008CJ0053,61974CJ0002
62008CJ0054,61974CJ0002
62008CJ0061,61974CJ0002
62008CJ0115,61974CJ0002
62008CJ0160,61974CJ0002
62008CJ0393,61974CJ0002
62008CJ0438,61974CJ0002
62009CJ0157,61974CJ0002
62009CJ0372,61974CJ0002
62010CO0102,61974CJ0002
61989CJ0155,61974CJ0003
61998CJ0229,61974CJ0007
61980CJ0113,61974CJ0008
61982CJ0177,61974CJ0008
61984CJ0176,61974CJ0008
61984CJ0178,61974CJ0008
61985CJ0407,61974CJ0008
61986CJ0090,61974CJ0008
61987CJ0127,61974CJ0008
61987CJ0190,61974CJ0008
61987CJ0266,61974CJ0008
61987CJ0298,61974CJ0008
61988CJ0021,61974CJ0008
61988CJ0025,61974CJ0008
61988CJ0069,61974CJ0008
61988CJ0202,61974CJ0008
61989CJ0128,61974CJ0008
61989CJ0205,61974CJ0008
61989CJ0235,61974CJ0008
61989CJ0238,61974CJ0008
61989CJ0241,61974CJ0008
61989CJ0287,61974CJ0008
61990CJ0030,61974CJ0008
61990CJ0039,61974CJ0008
61990CJ0191,61974CJ0008
61990CJ0239,61974CJ0008
61991CJ0003,61974CJ0008
61991CJ0126,61974CJ0008
61991CJ0228,61974CJ0008
61991CJ0267,61974CJ0008
61992CJ0093,61974CJ0008
61992CJ0292,61974CJ0008
61992CJ0391,61974CJ0008
61992CJ0401,61974CJ0008
61993CJ0017,61974CJ0008
61993CJ0069,61974CJ0008
61993CJ0323,61974CJ0008
61993CJ0387,61974CJ0008
61993CJ0412,61974CJ0008
61993CJ0470,61974CJ0008
61994CJ0063,61974CJ0008
61994CJ0313,61974CJ0008
61994CJ0321,61974CJ0008
61995CJ0120,61974CJ0008
61995CJ0189,61974CJ0008
61995CJ0272,61974CJ0008
61995CJ0316,61974CJ0008
61996CJ0184,61974CJ0008
61996CJ0389,61974CJ0008
61996CJ0400,61974CJ0008
61997CJ0067,61974CJ0008
61997CJ0162,61974CJ0008
61997CJ0383,61974CJ0008
61998CJ0044,61974CJ0008
61998CJ0254,61974CJ0008
61998CJ0379,61974CJ0008
61998CJ0398,61974CJ0008
61999CJ0003,61974CJ0008
61999CJ0217,61974CJ0008
62000CJ0012,61974CJ0008
62000CJ0014,61974CJ0008
62000CJ0112,61974CJ0008
62000CJ0137,61974CJ0008
62000CJ0159,61974CJ0008
62000CJ0388,61974CJ0008
62001CJ0322,61974CJ0008
62002CJ0071,61974CJ0008
62002CJ0270,61974CJ0008
62002CJ0443,61974CJ0008
62003CJ0020,61974CJ0008
62003CJ0320,61974CJ0008
62004CJ0366,61974CJ0008
62004CJ0434,61974CJ0008
62004CJ0441,61974CJ0008
62006CJ0227,61974CJ0008
62006CJ0244,61974CJ0008
62006CJ0265,61974CJ0008
62007CJ0088,61974CJ0008
62007CJ0141,61974CJ0008
62009CJ0108,61974CJ0008
62009CJ0421,61974CJ0008
62010CJ0385,61974CJ0008
62010CJ0484,61974CJ0008
62011CJ0171,61974CJ0008
62014CJ0333,61974CJ0008
62014CJ0354,61974CJ0008
62014CJ0472,61974CJ0008
62014CJ0492,61974CJ0008
62014CJ0525,61974CJ0008
62015CJ0114,61974CJ0008
62015CJ0221,61974CJ0008
62015CJ0672,61974CJ0008
61986CJ0263,61974CJ0009
61988CJ0167,61974CJ0011
61978CJ0013,61974CJ0012
61980CJ0113,61974CJ0012
61984CJ0182,61974CJ0012
61985CJ0124,61974CJ0012
61986CJ0286,61974CJ0012
61991CJ0003,61974CJ0012
61970CO0040,61974CJ0015
61980CJ0055,61974CJ0015
61980CJ0187,61974CJ0015
61984CJ0019,61974CJ0015
61987CJ0030,61974CJ0015
61995CJ0073,61974CJ0015
61995CJ0267,61974CJ0015
61989CJ0010,61974CJ0016
61991CJ0003,61974CJ0016
61991CJ0317,61974CJ0016
61993CJ0009,61974CJ0016
61995CJ0073,61974CJ0016
61995CJ0267,61974CJ0016
61997CJ0379,61974CJ0016
61993CJ0427,61974CJ0017
61994CJ0068,61974CJ0017
61999CJ0029,61974CJ0017
61999CJ0315,61974CJ0017
62007CJ0440,61974CJ0017
61981CJ0135,61974CJ0018
61987CJ0193,61974CJ0018
61987CJ0193(01),61974CJ0018
62014CJ0417,61974CJ0018
61977CJ0149,61974CJ0021
61979CJ0147,61974CJ0021
61982CJ0075,61974CJ0021
61983CJ0188,61974CJ0021
61981CJ0198,61974CJ0023
61985CJ0379,61974CJ0024
61978CJ0265,61974CJ0026
61979CJ0066,61974CJ0026
61996CJ0401,61974CJ0026
61998CJ0237,61974CJ0026
62004CJ0470,61974CJ0026
62005CJ0243,61974CJ0026
62010CJ0113,61974CJ0026
62005CJ0220,61974CJ0027
61991CJ0030,61974CJ0028
62007CJ0443,61974CJ0028
61979CJ0024,61974CJ0029
61975CJ0065,61974CJ0031
61975CJ0088,61974CJ0031
61977CJ0154,61974CJ0031
61978CJ0223,61974CJ0031
61979CJ0005,61974CJ0031
61979CJ0016,61974CJ0031
61981CJ0129,61974CJ0031
61982CJ0090,61974CJ0031
61987CJ0347,61974CJ0031
61975CJ0111,61974CJ0032
61994CJ0111,61974CJ0032
62015CJ0398,61974CJ0032
61974CJ0036,61974CJ0033
61976CJ0013,61974CJ0033
61984CJ0205,61974CJ0033
61988CJ0130,61974CJ0033
61990CJ0058,61974CJ0033
61990CJ0271,61974CJ0033
61991CJ0148,61974CJ0033
61991CJ0211,61974CJ0033
61993CJ0023,61974CJ0033
61994CJ0206,61974CJ0033
61996CJ0367,61974CJ0033
61997CJ0212,61974CJ0033
62000CJ0137,61974CJ0033
62005CJ0208,61974CJ0033
62005CJ0341,61974CJ0033
62009CO0298,61974CJ0033
61974CJ0026,61974CJ0034
61974CJ0093,61974CJ0034
61979CJ0004,61974CJ0034
61979CJ0109,61974CJ0034
61976CJ0013,61974CJ0036
61983CJ0237,61974CJ0036
61988CJ0009,61974CJ0036
61998CJ0281,61974CJ0036
61998CJ0411,61974CJ0036
61999CJ0309,61974CJ0036
62004CJ0519,61974CJ0036
62005CJ0341,61974CJ0036
62005CJ0438,61974CJ0036
62007CJ0094,61974CJ0036
61975CJ0007,61974CJ0039
61976CJ0063,61974CJ0039
61976CJ0013,61974CJ0041
61976CJ0051,61974CJ0041
61977CJ0030,61974CJ0041
61991CJ0156,61974CJ0041
61995CJ0065,61974CJ0041
61996CJ0171,61974CJ0041
61996CJ0416,61974CJ0041
61997CJ0076,61974CJ0041
61998CJ0357,61974CJ0041
61999CJ0063,61974CJ0041
61999CJ0235,61974CJ0041
61999CJ0257,61974CJ0041
61999CJ0413,61974CJ0041
62001CJ0482,61974CJ0041
62002CJ0036,61974CJ0041
62005CJ0208,61974CJ0041
62006CJ0268,61974CJ0041
62006CJ0349,61974CJ0041
62010CJ0430,61974CJ0041
62014CJ0165,61974CJ0041
62014CJ0304,61974CJ0041
61986CJ0181,61974CJ0044
61978CJ0083,61974CJ0048
61978CJ0231,61974CJ0048
61978CJ0232,61974CJ0048
61980CJ0142,61974CJ0048
61983CJ0288,61974CJ0048
61985CJ0194,61974CJ0048
61977CJ0142,61974CJ0051
61979CJ0094,61974CJ0051
62000CJ0355,61974CJ0051
62003CJ0253,61974CJ0051
62003CJ0451,61974CJ0051
61982CJ0046,61974CJ0055
61980CJ0197,61974CJ0056
61983CJ0147,61974CJ0056
61984CJ0253,61974CJ0056
61984CJ0281,61974CJ0056
61989CJ0104(01),61974CJ0056
62006CO0325,61974CJ0056
62008CJ0335,61974CJ0056
61987CJ0340,61974CJ0063
62003CJ0072,61974CJ0063
61983CJ0209,61974CJ0064
61984CJ0165,61974CJ0064
61983CJ0271,61974CJ0065
61984CJ0232,61974CJ0065
62004CJ0288,61974CJ0065
61980CJ0256(01),61974CJ0067
61981CJ0115,61974CJ0067
61986CJ0249,61974CJ0067
61993CJ0040,61974CJ0067
61997CJ0340,61974CJ0067
61998CJ0357,61974CJ0067
62001CJ0482,61974CJ0067
62002CJ0441,61974CJ0067
61988CJ0326,61974CJ0069
62010CJ0040,61974CJ0070
61997CJ0265,61974CJ0071
62012CJ0382,61974CJ0071
61983CJ0114,61974CJ0072
61983CJ0289,61974CJ0072
61985CJ0067,61974CJ0072
61985CO0067,61974CJ0072
61984CJ0142,61974CJ0073
61998CJ0156,61974CJ0073
61974CJ0074(01),61974CJ0074
61977CJ0096,61974CJ0074
61995CJ0183,61974CJ0074
61997CJ0258,61974CJ0074
61997CJ0301,61974CJ0074
62003CJ0150,61974CJ0074
62005CJ0243,61974CJ0074
61994CJ0044,61974CJ0078
62010CJ0566,61974CJ0079
61983CJ0111,61974CJ0081
61986CO0130,61974CJ0081
61979CJ0007,61974CJ0089
61994CJ0105,61974CJ0089
61976CJ0078,61974CJ0094
61976CJ0105,61974CJ0094
61977CJ0148,61974CJ0094
61979CJ0061,61974CJ0094
61990CJ0078,61974CJ0094
61991CJ0017,61974CJ0094
61991CJ0114,61974CJ0094
61991CJ0144,61974CJ0094
61995CJ0347,61974CJ0094
61996CJ0028,61974CJ0094
61986CJ0026,61974CJ0100
61986CJ0097,61974CJ0100
61977CJ0152,61974CJ0101
61984CO0141,61974CO0062
62013CO0390,61974CO0071
61980CJ0132,61975CJ0004
61983CJ0037,61975CJ0004
61997CJ0211,61975CJ0007
61976CJ0048,61975CJ0009
61983CJ0174,61975CJ0009
61983CJ0175,61975CJ0009
61983CJ0264,61975CJ0009
61985CO0317,61975CJ0009
62014CJ0417,61975CJ0009
61981CJ0227,61975CJ0020
61987CJ0058,61975CJ0020
61980CJ0132,61975CJ0021
62010CJ0566,61975CJ0022
61976CJ0077,61975CJ0023
61978CJ0222,61975CJ0023
61985CJ0133,61975CJ0023
61995CJ0369,61975CJ0023
61996CJ0159,61975CJ0023
61976CJ0062,61975CJ0024
61977CJ0022,61975CJ0024
61977CJ0037,61975CJ0024
61982CJ0150,61975CJ0024
61985CJ0060,61975CJ0024
61988CJ0168,61975CJ0024
61989CJ0227,61975CJ0024
61990CJ0010,61975CJ0024
61991CJ0275,61975CJ0024
61996CJ0113,61975CJ0024
62015CJ0466,61975CJ0024
61984CJ0226,61975CJ0026
61993CJ0323,61975CJ0026
62007CJ0052,61975CJ0026
61983CJ0261,61975CJ0032
61984CJ0094,61975CJ0032
61985CJ0059,61975CJ0032
61996CJ0057,61975CJ0032
62004CJ0258,61975CJ0032
61980CJ0170,61975CJ0035
62003CO0206,61975CJ0035
61975CJ0048,61975CJ0036
61999CJ0054,61975CJ0036
62001CJ0100,61975CJ0036
62002CJ0441,61975CJ0036
62003CJ0503,61975CJ0036
62005CJ0097,61975CJ0036
62006CJ0050,61975CJ0036
62006CJ0349,61975CJ0036
62007CJ0033,61975CJ0036
61979CJ0087,61975CJ0037
61989CJ0265,61975CJ0037
62003CO0206,61975CJ0038
61994CJ0222,61975CJ0039
61977CJ0011,61975CJ0043
61977CJ0149,61975CJ0043
61979CJ0061,61975CJ0043
61979CJ0066,61975CJ0043
61979CJ0129,61975CJ0043
61979CJ0811,61975CJ0043
61979CJ0826,61975CJ0043
61980CJ0069,61975CJ0043
61980CJ0096,61975CJ0043
61980CJ0142,61975CJ0043
61986CJ0024,61975CJ0043
61986CJ0157,61975CJ0043
61988CJ0171,61975CJ0043
61988CJ0262,61975CJ0043
61989CJ0033,61975CJ0043
61992CJ0408,61975CJ0043
61993CJ0057,61975CJ0043
61993CJ0400,61975CJ0043
61993CJ0435,61975CJ0043
61995CJ0001,61975CJ0043
61995CJ0243,61975CJ0043
61998CJ0236,61975CJ0043
61998CJ0411,61975CJ0043
62000CJ0320,61975CJ0043
62005CJ0438,61975CJ0043
62006CJ0161,61975CJ0043
62007CJ0094,61975CJ0043
62007CJ0555,61975CJ0043
62014CJ0441,61975CJ0043
62016CJ0414,61975CJ0043
61976CJ0074,61975CJ0045
61978CJ0086,61975CJ0045
61978CJ0091,61975CJ0045
61978CJ0168,61975CJ0045
61978CJ0169,61975CJ0045
61978CJ0171,61975CJ0045
61979CJ0055,61975CJ0045
61979CJ0140,61975CJ0045
61981CJ0004,61975CJ0045
61981CJ0017,61975CJ0045
61984CJ0106,61975CJ0045
61984CJ0243,61975CJ0045
61985CJ0184,61975CJ0045
61989CJ0152,61975CJ0045
61990CJ0327,61975CJ0045
61990CJ0361,61975CJ0045
61991CJ0076,61975CJ0045
61995CJ0375,61975CJ0045
62001CJ0056,61975CJ0045
61986CJ0249,61975CJ0048
61988CJ0009,61975CJ0048
61989CJ0363,61975CJ0048
61990CJ0370,61975CJ0048
61992CJ0009,61975CJ0048
61999CJ0063,61975CJ0048
61999CJ0235,61975CJ0048
61999CJ0257,61975CJ0048
61999CJ0413,61975CJ0048
61999CJ0459,61975CJ0048
62003CJ0136,61975CJ0048
62003CJ0157,61975CJ0048
62003CJ0408,61975CJ0048
62004CJ0348,61975CJ0048
62012CJ0209,61975CJ0048
61978CJ0258,61975CJ0051
61983CJ0243,61975CJ0051
61990CJ0191,61975CJ0051
61989CJ0038,61975CJ0052
61989CJ0146,61975CJ0052
62013CJ0115,61975CJ0052
61975CJ0054(01),61975CJ0054
61984CO0270,61975CJ0054
61985CJ0146,61975CJ0054
61985CO0146,61975CJ0054
61984CO0270,61975CJ0054(01)
61981CJ0245,61975CJ0055
61997CJ0120,61975CJ0055
61975CJ0056(01),61975CJ0056
61979CJ0785(01),61975CJ0058
61982CJ0075,61975CJ0058
61984CJ0173,61975CJ0058
61998CJ0284,61975CJ0058
62001CJ0062,61975CJ0058
61982CJ0078,61975CJ0059
61993CJ0387,61975CJ0059
61995CJ0189,61975CJ0059
62002CJ0438,61975CJ0059
62014CJ0258,61975CJ0059
61976CJ0052,61975CJ0060
61983CJ0109,61975CJ0060
61994CJ0300,61975CJ0060
61982CJ0181,61975CJ0062
61976CJ0047,61975CJ0063
61977CJ0154,61975CJ0065
61978CJ0223,61975CJ0065
61979CJ0005,61975CJ0065
61979CJ0016,61975CJ0065
61982CJ0078,61975CJ0065
61982CJ0090,61975CJ0065
61983CJ0231,61975CJ0065
61985CJ0080,61975CJ0065
61986CJ0188,61975CJ0065
61986CJ0216,61975CJ0065
61976CJ0035,61975CJ0087
61979CJ0061,61975CJ0087
61980CJ0132,61975CJ0087
61982CJ0314,61975CJ0087
61987CJ0229,61975CJ0087
61991CJ0277,61975CJ0087
61994CJ0016,61975CJ0087
61995CJ0027,61975CJ0087
61996CJ0262,61975CJ0087
61998CJ0037,61975CJ0087
61977CJ0154,61975CJ0088
61978CJ0223,61975CJ0088
61979CJ0005,61975CJ0088
61979CJ0016,61975CJ0088
61982CJ0090,61975CJ0088
61982CJ0181,61975CJ0088
61986CJ0216,61975CJ0088
61978CJ0086,61975CJ0091
61978CJ0091,61975CJ0091
61976CJ0125,61975CJ0095
61999CJ0073,61975CJ0103
61978CJ0251,61975CJ0104
61980CJ0032,61975CJ0104
61980CJ0132,61975CJ0104
61980CJ0272,61975CJ0104
61981CJ0124,61975CJ0104
61985CJ0261,61975CJ0104
61985CO0154,61975CJ0104
61987CJ0035,61975CJ0104
61987CJ0266,61975CJ0104
61987CJ0274,61975CJ0104
61989CJ0128,61975CJ0104
61989CJ0347,61975CJ0104
61991CJ0207,61975CJ0104
61992CJ0426,61975CJ0104
61993CJ0324,61975CJ0104
62015CJ0148,61975CJ0104
61980CJ0159,61975CJ0106
61995CJ0335,61975CJ0108
61986CJ0085,61975CJ0110
61999CJ0449,61975CJ0110
62000CJ0015,61975CJ0110
62002CJ0409,61975CJ0110
61992CJ0331,61975CJ0111
61995CJ0261,61975CJ0111
61995CJ0373,61975CJ0111
62001CJ0491,61975CJ0111
61978CJ0113,61975CJ0113
61979CJ0066,61975CJ0113
61987CJ0210,61975CJ0113
61988CJ0322,61975CJ0113
61991CJ0188,61975CJ0113
61986CJ0222,61975CJ0118
61986CJ0249,61975CJ0118
61988CJ0265,61975CJ0118
61989CJ0363,61975CJ0118
61990CJ0370,61975CJ0118
61992CJ0019,61975CJ0118
61995CJ0018,61975CJ0118
62006CJ0524,61975CJ0118
61970CO0040,61975CJ0119
61980CJ0055,61975CJ0119
61980CJ0058,61975CJ0119
61980CJ0187,61975CJ0119
61980CJ0270,61975CJ0119
62004CJ0421,61975CJ0119
61997CJ0405,61975CJ0120
62009CJ0423,61975CJ0120
61979CJ0006,61975CJ0122
61987CJ0135,61975CJ0123
61976CJ0044,61975CJ0125
61979CJ0820,61975CJ0125
61983CJ0089,61975CJ0125
61993CJ0347,61975CJ0125
62003CJ0515,61975CJ0125
61998CJ0284,61975CJ0126
62016CO0663,61975CJ0126
62016CO0666,61975CJ0126
61979CJ0055,61975CJ0127
61979CJ0140,61975CJ0127
61980CJ0046,61975CJ0127
61980CJ0153,61975CJ0127
61981CJ0319,61975CJ0127
62013CJ0349,61975CJ0127
61975CJ0054(01),61975CO0054
61979CO0792,61975CO0109
61977CJ0061,61976CJ0003
61978CJ0141,61976CJ0003
61979CJ0032,61976CJ0003
61980CJ0181,61976CJ0003
61981CJ0287,61976CJ0003
61986CJ0046,61976CJ0003
61983CJ0274,61976CJ0010
61999CJ0069,61976CJ0010
62000CJ0176,61976CJ0010
62000CJ0230,61976CJ0010
61983CJ0055,61976CJ0011
61983CJ0056,61976CJ0011
61985CJ0143,61976CJ0011
61985CJ0327,61976CJ0011
61985CJ0347,61976CJ0011
61994CJ0198,61976CJ0011
61996CJ0209,61976CJ0011
61996CJ0232,61976CJ0011
61996CJ0233,61976CJ0011
61996CJ0238,61976CJ0011
61996CJ0242,61976CJ0011
61997CJ0235,61976CJ0011
61998CJ0006,61976CJ0011
61981CJ0133,61976CJ0012
61985CJ0266,61976CJ0012
61992CJ0288,61976CJ0012
61995CJ0106,61976CJ0012
61997CJ0420,61976CJ0012
62000CJ0256,61976CJ0012
61987CJ0196,61976CJ0013
61987CJ0305,61976CJ0013
61992CJ0275,61976CJ0013
61999CJ0309,61976CJ0013
62000CJ0438,61976CJ0013
62004CJ0519,61976CJ0013
62005CJ0341,61976CJ0013
62005CJ0438,61976CJ0013
62009CO0298,61976CJ0013
62012CJ0081,61976CJ0013
61980CJ0139,61976CJ0014
61981CJ0133,61976CJ0014
61985CJ0266,61976CJ0014
62000CJ0256,61976CJ0014
61983CJ0055,61976CJ0015
61983CJ0056,61976CJ0015
61985CJ0347,61976CJ0015
61991CJ0048,61976CJ0015
61994CO0325,61976CJ0015
61995CJ0248,61976CJ0015
61999CJ0377,61976CJ0015
62001CJ0241,61976CJ0015
62010CJ0364,61976CJ0015
62011CJ0501,61976CJ0015
62016CJ0152,61976CJ0015
61979CJ0143,61976CJ0017
61985CJ0143,61976CJ0018
61996CJ0209,61976CJ0018
61996CJ0232,61976CJ0018
61996CJ0233,61976CJ0018
61996CJ0238,61976CJ0018
61996CJ0242,61976CJ0018
61997CJ0235,61976CJ0018
61979CJ0055,61976CJ0020
62006CJ0221,61976CJ0020
62017CJ0039,61976CJ0020
61988CJ0220,61976CJ0021
61993CJ0068,61976CJ0021
62000CJ0167,61976CJ0021
62002CJ0018,61976CJ0021
62002CJ0168,61976CJ0021
62008CJ0189,61976CJ0021
62008CJ0204,61976CJ0021
62012CJ0360,61976CJ0021
62014CJ0572,61976CJ0021
61990CJ0045,61976CJ0022
61979CJ0784,61976CJ0024
61982CJ0201,61976CJ0024
61989CJ0214,61976CJ0024
61995CJ0106,61976CJ0024
61997CJ0159,61976CJ0024
61998CJ0387,61976CJ0024
62013CJ0366,61976CJ0024
62015CJ0222,61976CJ0024
61979CJ0784,61976CJ0025
61982CJ0201,61976CJ0025
61983CJ0071,61976CJ0025
61995CJ0106,61976CJ0025
61998CJ0387,61976CJ0025
61979CJ0099,61976CJ0026
61980CJ0031,61976CJ0026
61980CJ0126,61976CJ0026
61981CJ0210,61976CJ0026
61983CJ0243,61976CJ0026
61984CJ0075,61976CJ0026
61984CJ0169,61976CJ0026
61985CJ0045,61976CJ0026
61993CJ0480,61976CJ0026
61996CJ0180,61976CJ0026
62008CO0355,61976CJ0026
62016CJ0454,61976CJ0026
61976CJ0085,61976CJ0027
61994CJ0068,61976CJ0027
61995CJ0008,61976CJ0027
61995CJ0242,61976CJ0027
61997CJ0147,61976CJ0027
61998CJ0209,61976CJ0027
61999CJ0462,61976CJ0027
62006CJ0468,61976CJ0027
62007CJ0049,61976CJ0027
62007CJ0052,61976CJ0027
62008CO0159,61976CJ0027
61978CJ0008,61976CJ0028
61977CJ0009,61976CJ0029
61978CJ0033,61976CJ0029
61979CJ0814,61976CJ0029
61991CJ0172,61976CJ0029
62000CJ0167,61976CJ0029
62000CJ0271,61976CJ0029
62001CJ0266,61976CJ0029
62005CJ0292,61976CJ0029
62007CJ0420,61976CJ0029
62013CJ0226,61976CJ0029
61979CJ0061,61976CJ0033
61979CJ0068,61976CJ0033
